X Coordinate, Y Coordinate, Z Coordinate
1621.3301,235.1082,-0.6942,
1621.1056,233.9956,-0.6183,
1621.3301,235.1082,-0.6942,
1621.1549,235.1082,-0.6402,
1621.1056,233.9956,-0.6183,
1621.1056,233.9956,-0.6183,
1621.1549,235.1082,-0.6402,
1620.5109,233.9697,-0.4551,
1621.1549,235.1082,-0.6402,
1620.7018,235.1082,-0.5111,
1620.5109,233.9697,-0.4551,
1620.5109,233.9697,-0.4551,
1620.7018,235.1082,-0.5111,
1620.5498,235.1082,-0.4713,
1622.8428,234.0713,-1.2527,
1622.5597,235.1082,-1.1418,
1622.2726,234.0464,-1.0174,
1622.5597,235.1082,-1.1418,
1622.3413,235.1082,-1.0534,
1622.2726,234.0464,-1.0174,
1622.2726,234.0464,-1.0174,
1622.3413,235.1082,-1.0534,
1621.6932,234.0212,-0.8058,
1622.3413,235.1082,-1.0534,
1621.9498,235.1082,-0.9046,
1621.6932,234.0212,-0.8058,
1621.6932,234.0212,-0.8058,
1621.9498,235.1082,-0.9046,
1621.7524,235.1082,-0.8344,
1623.4028,234.0956,-1.5112,
1623.1587,235.1082,-1.4054,
1622.8428,234.0713,-1.2527,
1623.1587,235.1082,-1.4054,
1622.9205,235.1082,-1.2968,
1622.8428,234.0713,-1.2527,
1622.8428,234.0713,-1.2527,
1622.9205,235.1082,-1.2968,
1622.5597,235.1082,-1.1418,
1623.9518,234.1196,-1.7926,
1623.7457,235.1082,-1.6948,
1623.4028,234.0956,-1.5112,
1623.7457,235.1082,-1.6948,
1623.4890,235.1082,-1.5643,
1623.4028,234.0956,-1.5112,
1623.4028,234.0956,-1.5112,
1623.4890,235.1082,-1.5643,
1623.1587,235.1082,-1.4054,
1624.4888,234.1429,-2.0964,
1624.3195,235.1082,-2.0096,
1623.9518,234.1196,-1.7926,
1624.3195,235.1082,-2.0096,
1624.0458,235.1082,-1.8554,
1623.9518,234.1196,-1.7926,
1623.9518,234.1196,-1.7926,
1624.0458,235.1082,-1.8554,
1623.7457,235.1082,-1.6948,
1625.0127,234.1658,-2.4220,
1624.8789,235.1082,-2.3491,
1624.4888,234.1429,-2.0964,
1624.8789,235.1082,-2.3491,
1624.5898,235.1082,-2.1695,
1624.4888,234.1429,-2.0964,
1624.4888,234.1429,-2.0964,
1624.5898,235.1082,-2.1695,
1624.3195,235.1082,-2.0096,
1625.5227,234.1880,-2.7690,
1625.4231,235.1082,-2.7127,
1625.0127,234.1658,-2.4220,
1625.4231,235.1082,-2.7127,
1625.1202,235.1082,-2.5062,
1625.0127,234.1658,-2.4220,
1625.0127,234.1658,-2.4220,
1625.1202,235.1082,-2.5062,
1624.8789,235.1082,-2.3491,
1626.0182,234.2096,-3.1366,
1625.9508,235.1082,-3.0997,
1625.5227,234.1880,-2.7690,
1625.9508,235.1082,-3.0997,
1625.6362,235.1082,-2.8647,
1625.5227,234.1880,-2.7690,
1625.5227,234.1880,-2.7690,
1625.6362,235.1082,-2.8647,
1625.4231,235.1082,-2.7127,
1626.4980,234.2305,-3.5244,
1626.4613,235.1082,-3.5093,
1626.0182,234.2096,-3.1366,
1626.4613,235.1082,-3.5093,
1626.1367,235.1082,-3.2446,
1626.0182,234.2096,-3.1366,
1626.0182,234.2096,-3.1366,
1626.1367,235.1082,-3.2446,
1625.9508,235.1082,-3.0997,
1626.9617,234.2507,-3.9316,
1626.9532,235.1082,-3.9408,
1626.4980,234.2305,-3.5244,
1626.9532,235.1082,-3.9408,
1626.6207,235.1082,-3.6451,
1626.4980,234.2305,-3.5244,
1626.4980,234.2305,-3.5244,
1626.6207,235.1082,-3.6451,
1626.4613,235.1082,-3.5093,
1627.4082,234.2701,-4.3575,
1627.4260,235.1082,-4.3934,
1626.9617,234.2507,-3.9316,
1627.4260,235.1082,-4.3934,
1627.0878,235.1082,-4.0655,
1626.9617,234.2507,-3.9316,
1626.9617,234.2507,-3.9316,
1627.0878,235.1082,-4.0655,
1626.9532,235.1082,-3.9408,
1627.8367,234.2888,-4.8015,
1627.8787,235.1082,-4.8661,
1627.4082,234.2701,-4.3575,
1627.8787,235.1082,-4.8661,
1627.5365,235.1082,-4.5050,
1627.4082,234.2701,-4.3575,
1627.4082,234.2701,-4.3575,
1627.5365,235.1082,-4.5050,
1627.4260,235.1082,-4.3934,
1628.2466,234.3067,-5.2627,
1628.3101,235.1082,-5.3582,
1627.8367,234.2888,-4.8015,
1628.3101,235.1082,-5.3582,
1627.9667,235.1082,-4.9630,
1627.8367,234.2888,-4.8015,
1627.8367,234.2888,-4.8015,
1627.9667,235.1082,-4.9630,
1627.8787,235.1082,-4.8661,
1628.6372,234.3237,-5.7404,
1628.7197,235.1082,-5.8686,
1628.2466,234.3067,-5.2627,
1628.7197,235.1082,-5.8686,
1628.3772,235.1082,-5.4386,
1628.2466,234.3067,-5.2627,
1628.2466,234.3067,-5.2627,
1628.3772,235.1082,-5.4386,
1628.3101,235.1082,-5.3582,
1629.0079,234.3398,-6.2338,
1629.1068,235.1082,-6.3964,
1628.6372,234.3237,-5.7404,
1629.1068,235.1082,-6.3964,
1628.7673,235.1082,-5.9310,
1628.6372,234.3237,-5.7404,
1628.6372,234.3237,-5.7404,
1628.7673,235.1082,-5.9310,
1628.7197,235.1082,-5.8686,
1629.8098,235.1082,-7.5000,
1629.4844,235.1082,-6.9626,
1629.3579,234.3551,-6.7421,
1629.4844,235.1082,-6.9626,
1629.4703,235.1082,-6.9405,
1629.3579,234.3551,-6.7421,
1629.3579,234.3551,-6.7421,
1629.4703,235.1082,-6.9405,
1629.0079,234.3398,-6.2338,
1629.4703,235.1082,-6.9405,
1629.1367,235.1082,-6.4393,
1629.0079,234.3398,-6.2338,
1629.0079,234.3398,-6.2338,
1629.1367,235.1082,-6.4393,
1629.1068,235.1082,-6.3964,
1629.5990,233.6595,-7.0462,
1629.6869,234.3694,-7.2643,
1629.2681,233.6306,-6.5381,
1629.6869,234.3694,-7.2643,
1629.3579,234.3551,-6.7421,
1629.2681,233.6306,-6.5381,
1629.2681,233.6306,-6.5381,
1629.3579,234.3551,-6.7421,
1628.9167,233.5999,-6.0438,
1629.3579,234.3551,-6.7421,
1629.0079,234.3398,-6.2338,
1628.9167,233.5999,-6.0438,
1628.9167,233.5999,-6.0438,
1629.0079,234.3398,-6.2338,
1628.5459,233.5674,-5.5643,
1629.0079,234.3398,-6.2338,
1628.6372,234.3237,-5.7404,
1628.5459,233.5674,-5.5643,
1628.5459,233.5674,-5.5643,
1628.6372,234.3237,-5.7404,
1628.1560,233.5334,-5.1001,
1628.6372,234.3237,-5.7404,
1628.2466,234.3067,-5.2627,
1628.1560,233.5334,-5.1001,
1628.1560,233.5334,-5.1001,
1628.2466,234.3067,-5.2627,
1627.7478,233.4977,-4.6523,
1628.2466,234.3067,-5.2627,
1627.8367,234.2888,-4.8015,
1627.7478,233.4977,-4.6523,
1627.7478,233.4977,-4.6523,
1627.8367,234.2888,-4.8015,
1627.3219,233.4605,-4.2213,
1627.8367,234.2888,-4.8015,
1627.4082,234.2701,-4.3575,
1627.3219,233.4605,-4.2213,
1627.3219,233.4605,-4.2213,
1627.4082,234.2701,-4.3575,
1626.8788,233.4218,-3.8080,
1627.4082,234.2701,-4.3575,
1626.9617,234.2507,-3.9316,
1626.8788,233.4218,-3.8080,
1626.8788,233.4218,-3.8080,
1626.9617,234.2507,-3.9316,
1626.4194,233.3816,-3.4131,
1626.9617,234.2507,-3.9316,
1626.4980,234.2305,-3.5244,
1626.4194,233.3816,-3.4131,
1626.4194,233.3816,-3.4131,
1626.4980,234.2305,-3.5244,
1625.9446,233.3401,-3.0371,
1626.4980,234.2305,-3.5244,
1626.0182,234.2096,-3.1366,
1625.9446,233.3401,-3.0371,
1625.9446,233.3401,-3.0371,
1626.0182,234.2096,-3.1366,
1625.4551,233.2973,-2.6807,
1626.0182,234.2096,-3.1366,
1625.5227,234.1880,-2.7690,
1625.4551,233.2973,-2.6807,
1625.4551,233.2973,-2.6807,
1625.5227,234.1880,-2.7690,
1624.9514,233.2533,-2.3445,
1625.5227,234.1880,-2.7690,
1625.0127,234.1658,-2.4220,
1624.9514,233.2533,-2.3445,
1624.9514,233.2533,-2.3445,
1625.0127,234.1658,-2.4220,
1624.4347,233.2082,-2.0291,
1625.0127,234.1658,-2.4220,
1624.4888,234.1429,-2.0964,
1624.4347,233.2082,-2.0291,
1624.4347,233.2082,-2.0291,
1624.4888,234.1429,-2.0964,
1623.9056,233.1619,-1.7348,
1624.4888,234.1429,-2.0964,
1623.9518,234.1196,-1.7926,
1623.9056,233.1619,-1.7348,
1623.9056,233.1619,-1.7348,
1623.9518,234.1196,-1.7926,
1623.3652,233.1147,-1.4623,
1623.9518,234.1196,-1.7926,
1623.4028,234.0956,-1.5112,
1623.3652,233.1147,-1.4623,
1623.3652,233.1147,-1.4623,
1623.4028,234.0956,-1.5112,
1622.8143,233.0665,-1.2120,
1623.4028,234.0956,-1.5112,
1622.8428,234.0713,-1.2527,
1622.8143,233.0665,-1.2120,
1622.8143,233.0665,-1.2120,
1622.8428,234.0713,-1.2527,
1622.2537,233.0175,-0.9843,
1622.8428,234.0713,-1.2527,
1622.2726,234.0464,-1.0174,
1622.2537,233.0175,-0.9843,
1622.2537,233.0175,-0.9843,
1622.2726,234.0464,-1.0174,
1621.6843,232.9678,-0.7795,
1622.2726,234.0464,-1.0174,
1621.6932,234.0212,-0.8058,
1621.6843,232.9678,-0.7795,
1621.6843,232.9678,-0.7795,
1621.6932,234.0212,-0.8058,
1621.1071,232.9174,-0.5981,
1621.6932,234.0212,-0.8058,
1621.1056,233.9956,-0.6183,
1621.1071,232.9174,-0.5981,
1621.1071,232.9174,-0.5981,
1621.1056,233.9956,-0.6183,
1620.5231,232.8663,-0.4402,
1621.1056,233.9956,-0.6183,
1620.5109,233.9697,-0.4551,
1620.5231,232.8663,-0.4402,
1620.5231,232.8663,-0.4402,
1620.5109,233.9697,-0.4551,
1619.9332,232.8148,-0.3061,
1620.5109,233.9697,-0.4551,
1619.9098,233.9435,-0.3165,
1619.9332,232.8148,-0.3061,
1619.9332,232.8148,-0.3061,
1619.9098,233.9435,-0.3165,
1619.3385,232.7628,-0.1962,
1619.9098,233.9435,-0.3165,
1619.3036,233.9171,-0.2028,
1619.3385,232.7628,-0.1962,
1619.3385,232.7628,-0.1962,
1619.3036,233.9171,-0.2028,
1618.7397,232.7105,-0.1104,
1619.3036,233.9171,-0.2028,
1618.6932,233.8905,-0.1142,
1618.7397,232.7105,-0.1104,
1618.7397,232.7105,-0.1104,
1618.6932,233.8905,-0.1142,
1618.1381,232.6579,-0.0491,
1618.6932,233.8905,-0.1142,
1618.0798,233.8638,-0.0508,
1618.1381,232.6579,-0.0491,
1618.1381,232.6579,-0.0491,
1618.0798,233.8638,-0.0508,
1617.5344,232.6051,-0.0123,
1618.0798,233.8638,-0.0508,
1617.4642,233.8369,-0.0127,
1617.5344,232.6051,-0.0123,
1617.5344,232.6051,-0.0123,
1617.4642,233.8369,-0.0127,
1616.9298,232.5523,0.0000,
1617.4642,233.8369,-0.0127,
1616.8475,233.8101,0.0000,
1616.9298,232.5523,0.0000,
1616.9298,232.5523,0.0000,
1617.0626,231.3374,0.0000,
1617.5344,232.6051,-0.0123,
1617.0626,231.3374,0.0000,
1617.6549,231.4153,-0.0119,
1617.5344,232.6051,-0.0123,
1617.5344,232.6051,-0.0123,
1617.6549,231.4153,-0.0119,
1618.1381,232.6579,-0.0491,
1617.6549,231.4153,-0.0119,
1618.2463,231.4931,-0.0476,
1618.1381,232.6579,-0.0491,
1618.1381,232.6579,-0.0491,
1618.2463,231.4931,-0.0476,
1618.7397,232.7105,-0.1104,
1618.2463,231.4931,-0.0476,
1618.8358,231.5707,-0.1070,
1618.7397,232.7105,-0.1104,
1618.7397,232.7105,-0.1104,
1618.8358,231.5707,-0.1070,
1619.3385,232.7628,-0.1962,
1618.8358,231.5707,-0.1070,
1619.4226,231.6479,-0.1901,
1619.3385,232.7628,-0.1962,
1619.3385,232.7628,-0.1962,
1619.4226,231.6479,-0.1901,
1619.9332,232.8148,-0.3061,
1619.4226,231.6479,-0.1901,
1620.0055,231.7245,-0.2966,
1619.9332,232.8148,-0.3061,
1619.9332,232.8148,-0.3061,
1620.0055,231.7245,-0.2966,
1620.5231,232.8663,-0.4402,
1620.0055,231.7245,-0.2966,
1620.5837,231.8006,-0.4265,
1620.5231,232.8663,-0.4402,
1620.5231,232.8663,-0.4402,
1620.5837,231.8006,-0.4265,
1621.1071,232.9174,-0.5981,
1620.5837,231.8006,-0.4265,
1621.1566,231.8760,-0.5796,
1621.1071,232.9174,-0.5981,
1621.1071,232.9174,-0.5981,
1621.1566,231.8760,-0.5796,
1621.6843,232.9678,-0.7795,
1621.1566,231.8760,-0.5796,
1621.7227,231.9505,-0.7555,
1621.6843,232.9678,-0.7795,
1621.6843,232.9678,-0.7795,
1621.7227,231.9505,-0.7555,
1622.2537,233.0175,-0.9843,
1621.7227,231.9505,-0.7555,
1622.2815,232.0240,-0.9540,
1622.2537,233.0175,-0.9843,
1622.2537,233.0175,-0.9843,
1622.2815,232.0240,-0.9540,
1622.8143,233.0665,-1.2120,
1622.2815,232.0240,-0.9540,
1622.8320,232.0964,-1.1748,
1622.8143,233.0665,-1.2120,
1622.8143,233.0665,-1.2120,
1622.8320,232.0964,-1.1748,
1623.3652,233.1147,-1.4623,
1622.8320,232.0964,-1.1748,
1623.3735,232.1676,-1.4176,
1623.3652,233.1147,-1.4623,
1623.3652,233.1147,-1.4623,
1623.3735,232.1676,-1.4176,
1623.9056,233.1619,-1.7348,
1623.3735,232.1676,-1.4176,
1623.9048,232.2375,-1.6819,
1623.9056,233.1619,-1.7348,
1623.9056,233.1619,-1.7348,
1623.9048,232.2375,-1.6819,
1624.4347,233.2082,-2.0291,
1623.9048,232.2375,-1.6819,
1624.4254,232.3060,-1.9673,
1624.4347,233.2082,-2.0291,
1624.4347,233.2082,-2.0291,
1624.4254,232.3060,-1.9673,
1624.9514,233.2533,-2.3445,
1624.4254,232.3060,-1.9673,
1624.9342,232.3729,-2.2735,
1624.9514,233.2533,-2.3445,
1624.9514,233.2533,-2.3445,
1624.9342,232.3729,-2.2735,
1625.4551,233.2973,-2.6807,
1624.9342,232.3729,-2.2735,
1625.4304,232.4382,-2.5998,
1625.4551,233.2973,-2.6807,
1625.4551,233.2973,-2.6807,
1625.4304,232.4382,-2.5998,
1625.9446,233.3401,-3.0371,
1625.4304,232.4382,-2.5998,
1625.9135,232.5018,-2.9458,
1625.9446,233.3401,-3.0371,
1625.9446,233.3401,-3.0371,
1625.9135,232.5018,-2.9458,
1626.4194,233.3816,-3.4131,
1625.9135,232.5018,-2.9458,
1626.3826,232.5635,-3.3110,
1626.4194,233.3816,-3.4131,
1626.4194,233.3816,-3.4131,
1626.3826,232.5635,-3.3110,
1626.8788,233.4218,-3.8080,
1626.3826,232.5635,-3.3110,
1626.8368,232.6232,-3.6946,
1626.8788,233.4218,-3.8080,
1626.8788,233.4218,-3.8080,
1626.8368,232.6232,-3.6946,
1627.3219,233.4605,-4.2213,
1626.8368,232.6232,-3.6946,
1627.2755,232.6810,-4.0963,
1627.3219,233.4605,-4.2213,
1627.3219,233.4605,-4.2213,
1627.2755,232.6810,-4.0963,
1627.7478,233.4977,-4.6523,
1627.2755,232.6810,-4.0963,
1627.6980,232.7365,-4.5152,
1627.7478,233.4977,-4.6523,
1627.7478,233.4977,-4.6523,
1627.6980,232.7365,-4.5152,
1628.1560,233.5334,-5.1001,
1627.6980,232.7365,-4.5152,
1628.1035,232.7899,-4.9508,
1628.1560,233.5334,-5.1001,
1628.1560,233.5334,-5.1001,
1628.1035,232.7899,-4.9508,
1628.5459,233.5674,-5.5643,
1628.1035,232.7899,-4.9508,
1628.4917,232.8409,-5.4023,
1628.5459,233.5674,-5.5643,
1628.5459,233.5674,-5.5643,
1628.4917,232.8409,-5.4023,
1628.9167,233.5999,-6.0438,
1628.4917,232.8409,-5.4023,
1628.8616,232.8896,-5.8691,
1628.9167,233.5999,-6.0438,
1628.9167,233.5999,-6.0438,
1628.8616,232.8896,-5.8691,
1629.2681,233.6306,-6.5381,
1628.8616,232.8896,-5.8691,
1629.2128,232.9358,-6.3504,
1629.2681,233.6306,-6.5381,
1629.5294,232.6489,-6.7508,
1629.5403,232.8986,-6.8220,
1629.2128,232.9358,-6.3504,
1629.5403,232.8986,-6.8220,
1629.5447,232.9795,-6.8453,
1629.2128,232.9358,-6.3504,
1629.2128,232.9358,-6.3504,
1629.5447,232.9795,-6.8453,
1629.2681,233.6306,-6.5381,
1629.5447,232.9795,-6.8453,
1629.5950,233.6185,-7.0338,
1629.2681,233.6306,-6.5381,
1629.2681,233.6306,-6.5381,
1629.5950,233.6185,-7.0338,
1629.5990,233.6595,-7.0462,
1617.1473,230.7429,-0.0000,
1617.2438,230.1591,0.0000,
1617.7334,230.8331,-0.0117,
1617.2438,230.1591,0.0000,
1617.8234,230.2614,-0.0116,
1617.7334,230.8331,-0.0117,
1617.7334,230.8331,-0.0117,
1617.8234,230.2614,-0.0116,
1618.3186,230.9232,-0.0469,
1617.8234,230.2614,-0.0116,
1618.4021,230.3635,-0.0462,
1618.3186,230.9232,-0.0469,
1618.3186,230.9232,-0.0469,
1618.4021,230.3635,-0.0462,
1618.9019,231.0130,-0.1054,
1618.4021,230.3635,-0.0462,
1618.9791,230.4653,-0.1039,
1618.9019,231.0130,-0.1054,
1618.9019,231.0130,-0.1054,
1618.9791,230.4653,-0.1039,
1619.4824,231.1024,-0.1872,
1618.9791,230.4653,-0.1039,
1619.5535,230.5667,-0.1845,
1619.4824,231.1024,-0.1872,
1619.4824,231.1024,-0.1872,
1619.5535,230.5667,-0.1845,
1620.0592,231.1912,-0.2922,
1619.5535,230.5667,-0.1845,
1620.1243,230.6674,-0.2879,
1620.0592,231.1912,-0.2922,
1620.0592,231.1912,-0.2922,
1620.1243,230.6674,-0.2879,
1620.6316,231.2793,-0.4201,
1620.1243,230.6674,-0.2879,
1620.6904,230.7673,-0.4140,
1620.6316,231.2793,-0.4201,
1620.6316,231.2793,-0.4201,
1620.6904,230.7673,-0.4140,
1621.1985,231.3665,-0.5709,
1620.6904,230.7673,-0.4140,
1621.2515,230.8663,-0.5626,
1621.1985,231.3665,-0.5709,
1621.1985,231.3665,-0.5709,
1621.2515,230.8663,-0.5626,
1621.7590,231.4528,-0.7442,
1621.2515,230.8663,-0.5626,
1621.8063,230.9642,-0.7334,
1621.7590,231.4528,-0.7442,
1621.7590,231.4528,-0.7442,
1621.8063,230.9642,-0.7334,
1622.3124,231.5380,-0.9398,
1621.8063,230.9642,-0.7334,
1622.3540,231.0608,-0.9262,
1622.3124,231.5380,-0.9398,
1622.3124,231.5380,-0.9398,
1622.3540,231.0608,-0.9262,
1622.8577,231.6219,-1.1573,
1622.3540,231.0608,-0.9262,
1622.8940,231.1561,-1.1407,
1622.8577,231.6219,-1.1573,
1622.8577,231.6219,-1.1573,
1622.8940,231.1561,-1.1407,
1623.3942,231.7045,-1.3966,
1622.8940,231.1561,-1.1407,
1623.4253,231.2498,-1.3765,
1623.3942,231.7045,-1.3966,
1623.3942,231.7045,-1.3966,
1623.4253,231.2498,-1.3765,
1623.9207,231.7855,-1.6570,
1623.4253,231.2498,-1.3765,
1623.9469,231.3419,-1.6333,
1623.9207,231.7855,-1.6570,
1623.9207,231.7855,-1.6570,
1623.9469,231.3419,-1.6333,
1624.4368,231.8650,-1.9383,
1623.9469,231.3419,-1.6333,
1624.4583,231.4321,-1.9107,
1624.4368,231.8650,-1.9383,
1624.4368,231.8650,-1.9383,
1624.4583,231.4321,-1.9107,
1624.9414,231.9426,-2.2401,
1624.4583,231.4321,-1.9107,
1624.9585,231.5204,-2.2082,
1624.9414,231.9426,-2.2401,
1624.9414,231.9426,-2.2401,
1624.9585,231.5204,-2.2082,
1625.4337,232.0184,-2.5618,
1624.9585,231.5204,-2.2082,
1625.4469,231.6066,-2.5255,
1625.4337,232.0184,-2.5618,
1625.4337,232.0184,-2.5618,
1625.4469,231.6066,-2.5255,
1625.9132,232.0922,-2.9029,
1625.4469,231.6066,-2.5255,
1625.9227,231.6905,-2.8620,
1625.9132,232.0922,-2.9029,
1625.9132,232.0922,-2.9029,
1625.9227,231.6905,-2.8620,
1626.3790,232.1639,-3.2630,
1625.9227,231.6905,-2.8620,
1626.3850,231.7721,-3.2171,
1626.3790,232.1639,-3.2630,
1626.3790,232.1639,-3.2630,
1626.3850,231.7721,-3.2171,
1626.8303,232.2334,-3.6414,
1626.3850,231.7721,-3.2171,
1626.8334,231.8512,-3.5905,
1626.8303,232.2334,-3.6414,
1626.8303,232.2334,-3.6414,
1626.8334,231.8512,-3.5905,
1627.2665,232.3006,-4.0375,
1626.8334,231.8512,-3.5905,
1627.2668,231.9277,-3.9814,
1627.2665,232.3006,-4.0375,
1627.2665,232.3006,-4.0375,
1627.2668,231.9277,-3.9814,
1627.6869,232.3652,-4.4508,
1627.2668,231.9277,-3.9814,
1627.6849,232.0014,-4.3892,
1627.6869,232.3652,-4.4508,
1627.6869,232.3652,-4.4508,
1627.6849,232.0014,-4.3892,
1628.0908,232.4274,-4.8806,
1627.6849,232.0014,-4.3892,
1628.0869,232.0724,-4.8134,
1628.0908,232.4274,-4.8806,
1628.0908,232.4274,-4.8806,
1628.0869,232.0724,-4.8134,
1628.4775,232.4870,-5.3262,
1628.0869,232.0724,-4.8134,
1628.4722,232.1404,-5.2533,
1628.4775,232.4870,-5.3262,
1628.4775,232.4870,-5.3262,
1628.4722,232.1404,-5.2533,
1628.8468,232.5438,-5.7869,
1628.4722,232.1404,-5.2533,
1628.8402,232.2053,-5.7083,
1628.8468,232.5438,-5.7869,
1628.8468,232.5438,-5.7869,
1628.8402,232.2053,-5.7083,
1629.1975,232.5978,-6.2620,
1628.8402,232.2053,-5.7083,
1629.1903,232.2671,-6.1775,
1629.1975,232.5978,-6.2620,
1617.0626,231.3374,0.0000,
1617.1473,230.7429,-0.0000,
1617.6549,231.4153,-0.0119,
1617.1473,230.7429,-0.0000,
1617.7334,230.8331,-0.0117,
1617.6549,231.4153,-0.0119,
1617.6549,231.4153,-0.0119,
1617.7334,230.8331,-0.0117,
1618.2463,231.4931,-0.0476,
1617.7334,230.8331,-0.0117,
1618.3186,230.9232,-0.0469,
1618.2463,231.4931,-0.0476,
1618.2463,231.4931,-0.0476,
1618.3186,230.9232,-0.0469,
1618.8358,231.5707,-0.1070,
1618.3186,230.9232,-0.0469,
1618.9019,231.0130,-0.1054,
1618.8358,231.5707,-0.1070,
1618.8358,231.5707,-0.1070,
1618.9019,231.0130,-0.1054,
1619.4226,231.6479,-0.1901,
1618.9019,231.0130,-0.1054,
1619.4824,231.1024,-0.1872,
1619.4226,231.6479,-0.1901,
1619.4226,231.6479,-0.1901,
1619.4824,231.1024,-0.1872,
1620.0055,231.7245,-0.2966,
1619.4824,231.1024,-0.1872,
1620.0592,231.1912,-0.2922,
1620.0055,231.7245,-0.2966,
1620.0055,231.7245,-0.2966,
1620.0592,231.1912,-0.2922,
1620.5837,231.8006,-0.4265,
1620.0592,231.1912,-0.2922,
1620.6316,231.2793,-0.4201,
1620.5837,231.8006,-0.4265,
1620.5837,231.8006,-0.4265,
1620.6316,231.2793,-0.4201,
1621.1566,231.8760,-0.5796,
1620.6316,231.2793,-0.4201,
1621.1985,231.3665,-0.5709,
1621.1566,231.8760,-0.5796,
1621.1566,231.8760,-0.5796,
1621.1985,231.3665,-0.5709,
1621.7227,231.9505,-0.7555,
1621.1985,231.3665,-0.5709,
1621.7590,231.4528,-0.7442,
1621.7227,231.9505,-0.7555,
1621.7227,231.9505,-0.7555,
1621.7590,231.4528,-0.7442,
1622.2815,232.0240,-0.9540,
1621.7590,231.4528,-0.7442,
1622.3124,231.5380,-0.9398,
1622.2815,232.0240,-0.9540,
1622.2815,232.0240,-0.9540,
1622.3124,231.5380,-0.9398,
1622.8320,232.0964,-1.1748,
1622.3124,231.5380,-0.9398,
1622.8577,231.6219,-1.1573,
1622.8320,232.0964,-1.1748,
1622.8320,232.0964,-1.1748,
1622.8577,231.6219,-1.1573,
1623.3735,232.1676,-1.4176,
1622.8577,231.6219,-1.1573,
1623.3942,231.7045,-1.3966,
1623.3735,232.1676,-1.4176,
1623.3735,232.1676,-1.4176,
1623.3942,231.7045,-1.3966,
1623.9048,232.2375,-1.6819,
1623.3942,231.7045,-1.3966,
1623.9207,231.7855,-1.6570,
1623.9048,232.2375,-1.6819,
1623.9048,232.2375,-1.6819,
1623.9207,231.7855,-1.6570,
1624.4254,232.3060,-1.9673,
1623.9207,231.7855,-1.6570,
1624.4368,231.8650,-1.9383,
1624.4254,232.3060,-1.9673,
1624.4254,232.3060,-1.9673,
1624.4368,231.8650,-1.9383,
1624.9342,232.3729,-2.2735,
1624.4368,231.8650,-1.9383,
1624.9414,231.9426,-2.2401,
1624.9342,232.3729,-2.2735,
1624.9342,232.3729,-2.2735,
1624.9414,231.9426,-2.2401,
1625.4304,232.4382,-2.5998,
1624.9414,231.9426,-2.2401,
1625.4337,232.0184,-2.5618,
1625.4304,232.4382,-2.5998,
1625.4304,232.4382,-2.5998,
1625.4337,232.0184,-2.5618,
1625.9135,232.5018,-2.9458,
1625.4337,232.0184,-2.5618,
1625.9132,232.0922,-2.9029,
1625.9135,232.5018,-2.9458,
1625.9135,232.5018,-2.9458,
1625.9132,232.0922,-2.9029,
1626.3826,232.5635,-3.3110,
1625.9132,232.0922,-2.9029,
1626.3790,232.1639,-3.2630,
1626.3826,232.5635,-3.3110,
1626.3826,232.5635,-3.3110,
1626.3790,232.1639,-3.2630,
1626.8368,232.6232,-3.6946,
1626.3790,232.1639,-3.2630,
1626.8303,232.2334,-3.6414,
1626.8368,232.6232,-3.6946,
1626.8368,232.6232,-3.6946,
1626.8303,232.2334,-3.6414,
1627.2755,232.6810,-4.0963,
1626.8303,232.2334,-3.6414,
1627.2665,232.3006,-4.0375,
1627.2755,232.6810,-4.0963,
1627.2755,232.6810,-4.0963,
1627.2665,232.3006,-4.0375,
1627.6980,232.7365,-4.5152,
1627.2665,232.3006,-4.0375,
1627.6869,232.3652,-4.4508,
1627.6980,232.7365,-4.5152,
1627.6980,232.7365,-4.5152,
1627.6869,232.3652,-4.4508,
1628.1035,232.7899,-4.9508,
1627.6869,232.3652,-4.4508,
1628.0908,232.4274,-4.8806,
1628.1035,232.7899,-4.9508,
1628.1035,232.7899,-4.9508,
1628.0908,232.4274,-4.8806,
1628.4917,232.8409,-5.4023,
1628.0908,232.4274,-4.8806,
1628.4775,232.4870,-5.3262,
1628.4917,232.8409,-5.4023,
1628.4917,232.8409,-5.4023,
1628.4775,232.4870,-5.3262,
1628.8616,232.8896,-5.8691,
1628.4775,232.4870,-5.3262,
1628.8468,232.5438,-5.7869,
1628.8616,232.8896,-5.8691,
1628.8616,232.8896,-5.8691,
1628.8468,232.5438,-5.7869,
1629.2128,232.9358,-6.3504,
1628.8468,232.5438,-5.7869,
1629.1975,232.5978,-6.2620,
1629.2128,232.9358,-6.3504,
1629.2128,232.9358,-6.3504,
1629.1975,232.5978,-6.2620,
1629.5294,232.6489,-6.7508,
1629.1975,232.5978,-6.2620,
1629.1903,232.2671,-6.1775,
1629.5294,232.6489,-6.7508,
1629.5221,232.0096,-6.5739,
1629.5211,232.1975,-6.6251,
1629.1903,232.2671,-6.1775,
1629.5211,232.1975,-6.6251,
1629.5221,232.3256,-6.6603,
1629.1903,232.2671,-6.1775,
1629.1903,232.2671,-6.1775,
1629.5221,232.3256,-6.6603,
1629.5294,232.6489,-6.7508,
1617.3514,229.5859,0.0000,
1617.4698,229.0230,0.0000,
1617.9246,229.7000,-0.0114,
1617.4698,229.0230,0.0000,
